Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
Tetracyclines,TimePre...TimePost,-0.832587915063428,-1.36136030323838,-0.303815526888478,11.1081294955851,-3.35353822293873,0.00430825355634456,0.0201051832629413,-3.0134675332827
Aminoglycosides,TimePre...TimePost,-0.48224470007699,-0.924112728643312,-0.0403766715106672,10.7890256931276,-2.32443181323464,0.0344152873682126,0.0803023371924962,-5.02355816350537
Multi-drug resistance,TimePre...TimePost,-0.844623415246945,-1.65430415444261,-0.0349426760512812,10.6697036879924,-2.22172977494686,0.0419638235502368,0.0839276471004736,-5.20829339343519
Sulfonamides,TimePre...TimePost,-0.427099468263854,-0.921684679189466,0.0674857426617571,10.0333637571133,-1.83920369762729,0.0855872509818377,0.133135723749525,-5.85556155432589
betalactams,TimePre...TimePost,0.482027503336463,-0.37325438103098,1.3373093877039,9.5408021585248,1.20034053414568,0.248460482015743,0.3162224316564,-6.74603029182984
Phenicol,TimePre...TimePost,-0.782162761381395,-1.60023102605822,0.03590550329543,9.1153608943954,-2.03633636340161,0.0596090282624781,0.104315799459337,-5.5306802796842
MLS,TimePre...TimePost,-0.923353757254068,-1.76833096903309,-0.0783765454750442,8.88732057696647,-2.32736795724341,0.0342194744212742,0.0803023371924962,-5.0182177639501
Cationic antimicrobial peptides,TimePre...TimePost,-0.552054168472711,-1.76467788038321,0.660569543437784,6.03191399594157,-0.969611067074197,0.347483014235436,0.358870012224091,-6.99262722614265
Bacitracin,TimePre...TimePost,-0.73888118193164,-2.22195047368504,0.744188109821764,5.36754118858002,-1.0610970081584,0.305287419477841,0.356168656057481,-6.90023607391553
Trimethoprim,TimePre...TimePost,0.24011486741276,-0.300315831739324,0.780545566564843,5.11373621743682,0.94628284513779,0.358870012224091,0.358870012224091,-7.01501414522124
Glycopeptides,TimePre...TimePost,0.589031444415384,-0.198148706202682,1.37621159503345,2.97361939748329,1.61477766953682,0.130100078699794,0.182140110179712,-6.10697597121046
Fluoroquinolones,TimePre...TimePost,-3.17052834543323,-4.00680255274076,-2.3342541381257,1.69094845089772,-8.53646811441836,1.07614040782483e-05,0.000150659657095476,3.93977797070203
Fosfomycin,TimePre...TimePost,-0.951459567474878,-1.35700781920117,-0.545911315748585,0.565987008644944,-5.22313362077073,0.00038043728113439,0.00266306096794073,0.100572982900264
Rifampin,TimePre...TimePost,-1.0412904465491,-1.71714010025747,-0.365440792840736,0.417056840397492,-3.61377688552349,0.00800284298052155,0.0280099504318254,-2.63876747690742
