Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
Multi-drug resistance,TimePre...TimePost,0.155346156874558,-0.285390791239506,0.596083104988621,10.9027049512095,0.75085623504966,0.464283873904577,0.580354842380721,-6.23488466937199
betalactams,TimePre...TimePost,0.839412663146733,0.173932023877921,1.50489330241555,10.6733058273951,2.6870505045178,0.0168206235975931,0.063077338490974,-3.45872573383629
Tetracyclines,TimePre...TimePost,-0.481379611394555,-1.28647997035169,0.323720747562576,10.4008698129653,-1.2737183617234,0.222026325593372,0.416299360487572,-5.72036040928954
Aminoglycosides,TimePre...TimePost,0.0736559700945385,-0.520202366826497,0.667514307015574,10.3964823133639,0.264217046727875,0.795185868857091,0.917522156373567,-6.48728011981622
Sulfonamides,TimePre...TimePost,0.981418983921133,0.460690266842781,1.50214770099948,9.17066793729375,4.01493633957815,0.00111161640538578,0.00630781777019231,-0.85643794183834
Phenicol,TimePre...TimePost,-0.216825360035312,-0.760699558655655,0.327048838585031,8.76850292533188,-0.849273079040927,0.408996425551218,0.557722398478934,-6.15612814142575
Cationic antimicrobial peptides,TimePre...TimePost,0.206024264843641,-0.223922131987514,0.635970661674795,6.42495376604118,1.0207979689807,0.323432046448081,0.485148069672121,-5.99816188628688
MLS,TimePre...TimePost,-0.0752657607955074,-1.68811557281896,1.53758405122794,6.33094831781419,-0.0994121040759722,0.922119257284169,0.922119257284169,-6.51846986889125
Bacitracin,TimePre...TimePost,0.429178338568227,-0.0659780892720625,0.924334766408517,6.12949525770213,1.84642261548722,0.0845300212660382,0.181135759855796,-4.92316003097709
Fluoroquinolones,TimePre...TimePost,3.19739704862321,1.77573668948734,4.61905740775907,4.30988756245847,4.79111343805343,0.000233933398377592,0.00350900097566388,0.662087847110498
Trimethoprim,TimePre...TimePost,-0.0667042317869653,-0.991682641471683,0.858274177897752,4.24620369456864,-0.153623455266718,0.87994150570265,0.922119257284169,-6.51131944594521
Glycopeptides,TimePre...TimePost,1.51839556999558,0.0386163294189807,2.99817481057217,0.546017893826472,2.39821111157136,0.0455976682881319,0.11399417072033,-3.91410384619789
Fosfomycin,TimePre...TimePost,1.82717070149395,1.01755845425885,2.63678294872905,0.382510111003524,5.42230904945313,0.00126156355403846,0.00630781777019231,-0.437916411566993
Rifampin,TimePre...TimePost,0.54874839213482,0.0985772582282092,0.998919526041432,0.130732616987192,3.29741111230124,0.0270863404422639,0.0812590213267917,-3.02680474172103
Tunicamycin,TimePre...TimePost,-0.189164710254315,-0.623412664706256,0.245083244197625,0.0354687230434878,-1.2499455076015,0.284642990719828,0.474404984533047,-5.12747158755221
