Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
Multi-drug resistance,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.844623415246943,-1.48896820371173,-0.200278626782157,10.7899624044915,-2.68521030946763,0.0120481396927079,0.0451805238476545,-3.71759644705624
Tetracyclines,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.832587915063426,-1.51793765546268,-0.147238174664172,10.7430922400394,-2.48857858372412,0.0190490911460919,0.0571472734382757,-4.1384562302934
Aminoglycosides,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.48224470007699,-1.00138482485159,0.0368954246976062,10.5864226584109,-1.90290179301734,0.0673914102437124,0.144410164807955,-5.26160482631098
betalactams,Group_labelFarm1_Pre.Group_labelFarm1_Post,0.482027503336463,-0.283534603375626,1.24758961004855,10.1253201811676,1.28980750300981,0.207678656275036,0.265771306226968,-6.18004769111785
Sulfonamides,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.427099468263853,-0.927735128400431,0.0735361918727252,9.58810139849676,-1.74759486033357,0.0915041680079462,0.171570315014899,-5.52158098423579
Phenicol,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.782162761381397,-1.47230870006484,-0.0920168226979543,8.93633742649165,-2.32161236356633,0.027758658159965,0.0693966453999125,-4.47974342239718
MLS,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.923353757254068,-2.23911026665024,0.392402752142106,7.56790263675884,-1.43756040550871,0.161651122566434,0.265771306226968,-5.98606374126064
Cationic antimicrobial peptides,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.552054168472712,-0.728149091203674,-0.375959245741751,6.23477323212201,-1.25041356645413,0.221506807150201,0.265771306226968,-6.22863110503167
Bacitracin,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.738881181931641,-1.84116275352286,0.363400389659577,5.76080780490111,-1.37314237075914,0.18061482501374,0.265771306226968,-6.07289527896708
Trimethoprim,Group_labelFarm1_Pre.Group_labelFarm1_Post,0.240114867412759,-0.525925589649102,1.00615532447462,4.66597749595647,0.642097314996341,0.526037167512972,0.563611250906755,-6.79980896258366
Fluoroquinolones,Group_labelFarm1_Pre.Group_labelFarm1_Post,-3.17052834543323,-4.07493036956854,-2.26612632129792,3.04265896009037,-3.98531814168128,0.000584536789615552,0.00438402592211664,-0.443768869831315
Glycopeptides,Group_labelFarm1_Pre.Group_labelFarm1_Post,0.584600632723718,-0.403941567534051,1.57314283298149,1.72066378269267,1.24072009973565,0.230335132063372,0.265771306226968,-6.14360891426993
Fosfomycin,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.976922021212865,-2.62275963492458,0.668915592498849,0.471289255023566,-3.53576491681869,0.00329914889202943,0.0164957444601472,-2.01965488644604
Rifampin,Group_labelFarm1_Pre.Group_labelFarm1_Post,-1.04264175344648,-1.63531850272622,-0.449965004166736,0.269276596056692,-8.60322473870594,4.76539365736569e-06,7.14809048604854e-05,4.66303670543128
Multi-drug resistance,Group_labelFarm1_Pre.Group_labelFarm2_Pre,-0.761140163119386,-1.40548495158417,-0.1167953746546,10.7899624044915,-2.41980198046071,0.0222773527704432,0.0371289212840719,-4.59467709240008
Tetracyclines,Group_labelFarm1_Pre.Group_labelFarm2_Pre,0.503902600283293,-0.18144714011596,1.18925234068255,10.7430922400394,1.50614871614173,0.143238266093054,0.195324908308709,-6.21070615171239
Aminoglycosides,Group_labelFarm1_Pre.Group_labelFarm2_Pre,0.0985182213419549,-0.420621903432641,0.617658346116551,10.5864226584109,0.388745589130489,0.700407416722991,0.808162403911143,-7.25766897061465
betalactams,Group_labelFarm1_Pre.Group_labelFarm2_Pre,-1.29512866533092,-2.06069077204301,-0.529566558618832,10.1253201811676,-3.46550074081747,0.00172566002491535,0.00517698007474605,-2.18655493696226
Sulfonamides,Group_labelFarm1_Pre.Group_labelFarm2_Pre,0.14419994478493,-0.356435715351648,0.644835604921508,9.58810139849676,0.590033706646637,0.559904210189118,0.699880262736397,-7.1569665163876
Phenicol,Group_labelFarm1_Pre.Group_labelFarm2_Pre,0.0381171763444286,-0.652028762339014,0.728263115027871,8.93633742649165,0.1131392495715,0.910728164070723,0.975780175790061,-7.328794905149
MLS,Group_labelFarm1_Pre.Group_labelFarm2_Pre,2.10154980234787,0.785793292951692,3.41730631174404,7.56790263675884,3.27188226865976,0.00283889440105248,0.0070972360026312,-2.66427593541625
Cationic antimicrobial peptides,Group_labelFarm1_Pre.Group_labelFarm2_Pre,-0.790480792373545,-1.01129915307915,-0.569662431667937,6.23477323212201,-1.79045456633328,0.0842097586752874,0.126314638012931,-5.77057715487874
Bacitracin,Group_labelFarm1_Pre.Group_labelFarm2_Pre,-1.3706132021031,-2.47289477369432,-0.268331630511882,5.76080780490111,-2.54715792978977,0.0166454457735303,0.0312102108253692,-4.32765019901425
Trimethoprim,Group_labelFarm1_Pre.Group_labelFarm2_Pre,1.0289459013818,0.262905444319944,1.79498635844366,4.66597749595647,2.75153058064509,0.0102891451703258,0.0220481682221266,-3.88175898139027
Fluoroquinolones,Group_labelFarm1_Pre.Group_labelFarm2_Pre,-5.90858608677007,-6.81298811090539,-5.00418406263476,3.04265896009037,-7.42702564296828,1.50984452888461e-07,2.26476679332691e-06,7.48306726689289
Glycopeptides,Group_labelFarm1_Pre.Group_labelFarm2_Pre,2.07474535211286,0.958206294530675,3.19128440969505,1.72066378269267,3.89852776221007,0.00102050982415819,0.0038269118405932,-1.33256909919278
Fosfomycin,Group_labelFarm1_Pre.Group_labelFarm2_Pre,-1.6780074362608,-3.32384504997251,-0.0321698225490856,0.471289255023566,-5.212835957501,0.000132065888789078,0.000990494165918084,1.05801876299047
Rifampin,Group_labelFarm1_Pre.Group_labelFarm2_Pre,-0.734038469613039,-1.42453451543194,-0.0435424237941381,0.269276596056692,-4.72664287006948,0.000726065133936703,0.00363032566968351,-0.399615581719231
Multi-drug resistance,Group_labelFarm1_Pre.Group_labelFarm2_Post,-0.605794006244832,-1.25013879470962,0.0385507822199544,10.7899624044915,-1.92592850448827,0.0643313992504933,0.137852998393914,-5.18886707076719
Tetracyclines,Group_labelFarm1_Pre.Group_labelFarm2_Post,0.0225229888887331,-0.662826751510521,0.707872729287987,10.7430922400394,0.0673204916572533,0.946805408467364,0.946805408467364,-6.97392754196173
Aminoglycosides,Group_labelFarm1_Pre.Group_labelFarm2_Post,0.172174191436492,-0.346965933338105,0.691314316211088,10.5864226584109,0.679386580181192,0.50247595574415,0.628094944680187,-6.74121489868132
